iteration: 2592
total_loss: 842.07751465
value_loss: 422.25015259
action_loss: 419.82733154
best_loss: 842.07751465
best_idx: 2592
improvement_counter: 0
training_reward_count: 2593
training_rewards:
  iteration: 0 | eps_b: 0 | mean_reward: -9.74520588 | std_reward: 9.59436607 | agent_mean_rewards: [-10.192326, -10.682436,  -7.906627, -10.987223,  -8.957417]
  iteration: 1664 | eps_b: 0 | mean_reward: -3.86849761 | std_reward: 3.14180088 | agent_mean_rewards: [-3.797951, -3.875276, -3.810731, -3.963555, -3.894974]
  iteration: 1665 | eps_b: 0 | mean_reward: -3.65271831 | std_reward: 2.98625517 | agent_mean_rewards: [-3.774258, -3.774506, -3.603604, -3.81196 , -3.299265]
  iteration: 1666 | eps_b: 0 | mean_reward: -3.70442510 | std_reward: 3.10397506 | agent_mean_rewards: [-3.33797 , -3.355749, -4.115911, -4.049212, -3.663281]
  iteration: 1667 | eps_b: 0 | mean_reward: -3.86412501 | std_reward: 3.04931259 | agent_mean_rewards: [-3.509039, -3.838258, -4.034086, -3.755419, -4.183823]
  iteration: 1668 | eps_b: 0 | mean_reward: -3.85254979 | std_reward: 2.98505449 | agent_mean_rewards: [-4.15936 , -4.135037, -3.969033, -3.523883, -3.475437]
  iteration: 1669 | eps_b: 0 | mean_reward: -3.74907565 | std_reward: 2.93113327 | agent_mean_rewards: [-3.716062, -3.922522, -3.880866, -3.469681, -3.756248]
  iteration: 1670 | eps_b: 0 | mean_reward: -3.80519485 | std_reward: 3.24854660 | agent_mean_rewards: [-3.852533, -3.20364 , -4.263579, -3.459399, -4.246822]
  iteration: 1671 | eps_b: 0 | mean_reward: -3.98460007 | std_reward: 3.28502250 | agent_mean_rewards: [-3.85634 , -4.079713, -3.905338, -3.97211 , -4.1095  ]
  iteration: 1672 | eps_b: 0 | mean_reward: -3.76510978 | std_reward: 2.99343562 | agent_mean_rewards: [-3.91344 , -3.912031, -3.390164, -3.812073, -3.79784 ]
  iteration: 1673 | eps_b: 0 | mean_reward: -3.62192845 | std_reward: 2.87560248 | agent_mean_rewards: [-3.986573, -3.765572, -3.421018, -3.442113, -3.494366]
  iteration: 1674 | eps_b: 0 | mean_reward: -3.89476466 | std_reward: 3.17346430 | agent_mean_rewards: [-4.29417 , -3.406201, -3.975666, -3.874036, -3.923752]
  iteration: 1675 | eps_b: 0 | mean_reward: -3.85446334 | std_reward: 3.05389190 | agent_mean_rewards: [-4.223452, -3.461456, -3.721591, -4.11667 , -3.749147]
  iteration: 1676 | eps_b: 0 | mean_reward: -3.71212626 | std_reward: 2.93309236 | agent_mean_rewards: [-3.609848, -3.496922, -4.104757, -3.627165, -3.721939]
  iteration: 1677 | eps_b: 0 | mean_reward: -3.88044596 | std_reward: 3.72410154 | agent_mean_rewards: [-3.442453, -4.345647, -4.093693, -3.809733, -3.710703]
  iteration: 1678 | eps_b: 0 | mean_reward: -3.70212936 | std_reward: 3.13947845 | agent_mean_rewards: [-3.62601 , -3.849036, -3.924335, -3.233828, -3.877439]
  iteration: 1679 | eps_b: 0 | mean_reward: -3.59629440 | std_reward: 2.75871348 | agent_mean_rewards: [-3.308779, -3.685494, -3.610176, -3.733064, -3.643961]
  iteration: 1680 | eps_b: 0 | mean_reward: -3.93115544 | std_reward: 2.91039157 | agent_mean_rewards: [-4.234861, -3.584831, -4.108746, -4.01889 , -3.70845 ]
  iteration: 1681 | eps_b: 0 | mean_reward: -3.71506739 | std_reward: 2.99116635 | agent_mean_rewards: [-3.174762, -3.933178, -3.603754, -4.243044, -3.620597]
  iteration: 1682 | eps_b: 0 | mean_reward: -3.87332988 | std_reward: 3.33333015 | agent_mean_rewards: [-3.896304, -4.001375, -3.868339, -3.825617, -3.775016]
  iteration: 1683 | eps_b: 0 | mean_reward: -3.81696010 | std_reward: 3.06607509 | agent_mean_rewards: [-3.765193, -3.8482  , -3.901593, -3.486297, -4.083518]
  iteration: 1684 | eps_b: 0 | mean_reward: -3.94022632 | std_reward: 2.88381910 | agent_mean_rewards: [-3.667505, -3.928879, -4.186082, -3.858579, -4.060086]
  iteration: 1685 | eps_b: 0 | mean_reward: -3.97682047 | std_reward: 3.28149772 | agent_mean_rewards: [-4.035207, -3.663265, -3.888357, -4.29374 , -4.003532]
  iteration: 1686 | eps_b: 0 | mean_reward: -3.84926915 | std_reward: 3.08648801 | agent_mean_rewards: [-4.165946, -4.193553, -3.307563, -3.580382, -3.998903]
  iteration: 1687 | eps_b: 0 | mean_reward: -3.99209142 | std_reward: 3.10994053 | agent_mean_rewards: [-4.235893, -3.956274, -3.708448, -3.826438, -4.233403]
  iteration: 1688 | eps_b: 0 | mean_reward: -3.82519317 | std_reward: 2.96994448 | agent_mean_rewards: [-3.487264, -3.906014, -3.901532, -3.906824, -3.924331]
  iteration: 1689 | eps_b: 0 | mean_reward: -3.65301371 | std_reward: 2.51284933 | agent_mean_rewards: [-3.925916, -3.511875, -3.623943, -3.739494, -3.463839]
  iteration: 1690 | eps_b: 0 | mean_reward: -3.63625765 | std_reward: 2.84597158 | agent_mean_rewards: [-3.558722, -3.73997 , -3.526147, -3.748296, -3.608152]
  iteration: 1691 | eps_b: 0 | mean_reward: -3.68406749 | std_reward: 3.06947589 | agent_mean_rewards: [-3.274632, -3.449858, -3.604081, -4.182609, -3.909158]
  iteration: 1692 | eps_b: 0 | mean_reward: -3.71858144 | std_reward: 2.97817564 | agent_mean_rewards: [-3.704509, -3.957941, -3.769998, -3.529642, -3.630818]
  iteration: 1693 | eps_b: 0 | mean_reward: -4.07414436 | std_reward: 3.60205913 | agent_mean_rewards: [-3.562768, -3.906884, -4.072796, -4.738138, -4.090137]
  iteration: 1694 | eps_b: 0 | mean_reward: -3.63639688 | std_reward: 2.79474354 | agent_mean_rewards: [-3.918766, -3.548364, -3.631445, -3.550558, -3.532848]
  iteration: 1695 | eps_b: 0 | mean_reward: -3.73893237 | std_reward: 3.05458522 | agent_mean_rewards: [-3.573811, -4.013666, -3.410266, -3.883444, -3.813477]
  iteration: 1696 | eps_b: 0 | mean_reward: -3.83236933 | std_reward: 3.10210419 | agent_mean_rewards: [-4.193262, -4.110143, -3.890535, -3.439832, -3.528074]
  iteration: 1697 | eps_b: 0 | mean_reward: -3.73150325 | std_reward: 2.88532352 | agent_mean_rewards: [-3.506074, -3.546047, -4.076198, -3.753255, -3.775944]
  iteration: 1698 | eps_b: 0 | mean_reward: -3.97418380 | std_reward: 3.07457972 | agent_mean_rewards: [-3.920965, -3.835319, -4.004712, -3.80987 , -4.300052]
  iteration: 1699 | eps_b: 0 | mean_reward: -3.82517362 | std_reward: 2.79607487 | agent_mean_rewards: [-4.064975, -3.681511, -3.952985, -3.63133 , -3.795066]
  iteration: 1700 | eps_b: 0 | mean_reward: -3.74316955 | std_reward: 2.87909937 | agent_mean_rewards: [-3.740334, -3.802845, -3.742393, -3.694778, -3.735499]
  iteration: 1701 | eps_b: 0 | mean_reward: -3.83302426 | std_reward: 3.10095286 | agent_mean_rewards: [-4.131636, -3.540916, -3.629397, -3.669976, -4.193196]
  iteration: 1702 | eps_b: 0 | mean_reward: -3.70620894 | std_reward: 2.56896853 | agent_mean_rewards: [-3.497494, -3.554264, -4.010594, -3.615965, -3.852728]
  iteration: 1703 | eps_b: 0 | mean_reward: -3.92778325 | std_reward: 3.00880933 | agent_mean_rewards: [-3.934141, -3.836701, -3.679828, -4.177923, -4.010324]
  iteration: 1704 | eps_b: 0 | mean_reward: -3.73494148 | std_reward: 2.83096671 | agent_mean_rewards: [-3.61327 , -3.334782, -3.766695, -3.961329, -3.998631]
  iteration: 1705 | eps_b: 0 | mean_reward: -3.81271791 | std_reward: 2.96590567 | agent_mean_rewards: [-3.417778, -3.466491, -4.124093, -4.302902, -3.752325]
  iteration: 1706 | eps_b: 0 | mean_reward: -3.71731305 | std_reward: 2.81578183 | agent_mean_rewards: [-3.772863, -4.042943, -3.360387, -3.582579, -3.827792]
  iteration: 1707 | eps_b: 0 | mean_reward: -3.91097331 | std_reward: 3.05550742 | agent_mean_rewards: [-3.714351, -3.688003, -3.863187, -3.933641, -4.355684]
  iteration: 1708 | eps_b: 0 | mean_reward: -3.84391403 | std_reward: 3.23935795 | agent_mean_rewards: [-4.454043, -3.905259, -3.192539, -3.899563, -3.768166]
  iteration: 1709 | eps_b: 0 | mean_reward: -3.71297836 | std_reward: 2.58996296 | agent_mean_rewards: [-3.891855, -3.823141, -3.334171, -3.632586, -3.883137]
  iteration: 1710 | eps_b: 0 | mean_reward: -3.79194450 | std_reward: 3.06723690 | agent_mean_rewards: [-4.117844, -4.031582, -3.585787, -3.674178, -3.550333]
  iteration: 1711 | eps_b: 0 | mean_reward: -3.88624835 | std_reward: 3.07445121 | agent_mean_rewards: [-3.784729, -4.060596, -4.346269, -3.711764, -3.527884]
  iteration: 1712 | eps_b: 0 | mean_reward: -3.91145873 | std_reward: 3.29066658 | agent_mean_rewards: [-3.605222, -3.912079, -4.165263, -4.014579, -3.860151]
  iteration: 1713 | eps_b: 0 | mean_reward: -3.79311419 | std_reward: 2.92191052 | agent_mean_rewards: [-4.070374, -3.7349  , -3.583894, -3.357462, -4.218942]
  iteration: 1714 | eps_b: 0 | mean_reward: -4.03519678 | std_reward: 3.01537061 | agent_mean_rewards: [-3.953657, -4.212247, -3.794276, -4.120035, -4.095767]
  iteration: 1715 | eps_b: 0 | mean_reward: -3.71839142 | std_reward: 2.91169763 | agent_mean_rewards: [-3.610644, -3.779231, -3.620887, -4.099092, -3.482104]
  iteration: 1716 | eps_b: 0 | mean_reward: -3.73226094 | std_reward: 3.22790432 | agent_mean_rewards: [-3.61334 , -3.580798, -3.615891, -3.89477 , -3.956507]
  iteration: 1717 | eps_b: 0 | mean_reward: -3.86291814 | std_reward: 3.24290943 | agent_mean_rewards: [-3.634167, -3.541215, -3.993068, -4.410043, -3.736097]
  iteration: 1718 | eps_b: 0 | mean_reward: -3.82824183 | std_reward: 2.89537144 | agent_mean_rewards: [-3.939536, -3.544649, -3.748221, -4.113552, -3.795251]
  iteration: 1719 | eps_b: 0 | mean_reward: -3.90410995 | std_reward: 3.35869384 | agent_mean_rewards: [-4.219195, -3.602837, -4.499547, -3.488363, -3.710607]
  iteration: 1720 | eps_b: 0 | mean_reward: -3.84605837 | std_reward: 2.99587178 | agent_mean_rewards: [-4.270635, -3.737134, -3.413892, -3.833451, -3.97518 ]
  iteration: 1721 | eps_b: 0 | mean_reward: -3.71972203 | std_reward: 3.06877232 | agent_mean_rewards: [-3.496981, -3.997586, -3.404844, -4.251335, -3.447865]
  iteration: 1722 | eps_b: 0 | mean_reward: -3.89976883 | std_reward: 3.27152753 | agent_mean_rewards: [-3.888281, -3.416993, -4.382067, -3.898425, -3.913079]
  iteration: 1723 | eps_b: 0 | mean_reward: -3.79718781 | std_reward: 3.20141506 | agent_mean_rewards: [-4.010849, -3.559039, -3.938428, -3.332007, -4.145617]
  iteration: 1724 | eps_b: 0 | mean_reward: -3.50432277 | std_reward: 2.55761528 | agent_mean_rewards: [-3.61263 , -3.645646, -3.290143, -3.276018, -3.697176]
  iteration: 1725 | eps_b: 0 | mean_reward: -3.85817146 | std_reward: 3.00868154 | agent_mean_rewards: [-3.86557 , -3.713513, -3.776119, -4.10323 , -3.832425]
  iteration: 1726 | eps_b: 0 | mean_reward: -3.87474895 | std_reward: 3.12769818 | agent_mean_rewards: [-3.710232, -3.772901, -4.431378, -3.965575, -3.49366 ]
  iteration: 1727 | eps_b: 0 | mean_reward: -3.90096593 | std_reward: 3.00458598 | agent_mean_rewards: [-4.173833, -3.871785, -3.74068 , -4.322713, -3.395817]
  iteration: 1728 | eps_b: 0 | mean_reward: -3.80160975 | std_reward: 3.14295053 | agent_mean_rewards: [-3.796904, -4.09286 , -4.259438, -3.600474, -3.258373]
  iteration: 1729 | eps_b: 0 | mean_reward: -3.93044448 | std_reward: 3.12907672 | agent_mean_rewards: [-3.993234, -3.606992, -3.961823, -4.305961, -3.784213]
  iteration: 1730 | eps_b: 0 | mean_reward: -3.86532021 | std_reward: 3.10432744 | agent_mean_rewards: [-3.574413, -3.671607, -3.826304, -4.312261, -3.942015]
  iteration: 1731 | eps_b: 0 | mean_reward: -3.61208272 | std_reward: 2.94579363 | agent_mean_rewards: [-3.539381, -3.162968, -3.438085, -3.928024, -3.991955]
  iteration: 1732 | eps_b: 0 | mean_reward: -3.66952705 | std_reward: 3.16440296 | agent_mean_rewards: [-3.491303, -4.102098, -3.62099 , -3.597594, -3.53565 ]
  iteration: 1733 | eps_b: 0 | mean_reward: -3.91823506 | std_reward: 2.97097969 | agent_mean_rewards: [-3.91309 , -3.909585, -3.588714, -4.06007 , -4.119716]
  iteration: 1734 | eps_b: 0 | mean_reward: -3.78095055 | std_reward: 2.84870005 | agent_mean_rewards: [-3.700737, -3.779005, -3.832195, -3.498776, -4.094039]
  iteration: 1735 | eps_b: 0 | mean_reward: -3.63434529 | std_reward: 2.89833927 | agent_mean_rewards: [-3.802645, -3.754797, -4.050273, -2.921785, -3.642226]
  iteration: 1736 | eps_b: 0 | mean_reward: -3.72586250 | std_reward: 3.06431484 | agent_mean_rewards: [-3.554319, -3.574706, -3.767842, -3.976744, -3.755702]
  iteration: 1737 | eps_b: 0 | mean_reward: -4.04599857 | std_reward: 3.22558069 | agent_mean_rewards: [-4.247927, -3.855232, -4.334248, -3.892747, -3.899836]
  iteration: 1738 | eps_b: 0 | mean_reward: -3.72704959 | std_reward: 2.91510510 | agent_mean_rewards: [-3.989474, -3.550513, -3.667336, -3.669795, -3.758132]
  iteration: 1739 | eps_b: 0 | mean_reward: -3.84754610 | std_reward: 3.01526308 | agent_mean_rewards: [-3.477704, -3.984342, -3.860587, -3.662122, -4.252977]
  iteration: 1740 | eps_b: 0 | mean_reward: -3.88967967 | std_reward: 3.02992892 | agent_mean_rewards: [-4.085683, -3.945283, -3.857075, -3.548905, -4.011453]
  iteration: 1741 | eps_b: 0 | mean_reward: -3.49448013 | std_reward: 2.77779579 | agent_mean_rewards: [-3.440464, -3.781029, -3.341053, -3.861835, -3.048019]
  iteration: 1742 | eps_b: 0 | mean_reward: -3.92871261 | std_reward: 3.05207372 | agent_mean_rewards: [-4.101093, -3.850757, -3.773121, -3.980896, -3.937693]
  iteration: 1743 | eps_b: 0 | mean_reward: -3.76678824 | std_reward: 2.99409246 | agent_mean_rewards: [-3.65024 , -3.722881, -3.525832, -3.797532, -4.137457]
  iteration: 1744 | eps_b: 0 | mean_reward: -3.94159865 | std_reward: 3.03414893 | agent_mean_rewards: [-3.798313, -3.593417, -4.586533, -3.716205, -4.013522]
  iteration: 1745 | eps_b: 0 | mean_reward: -3.66453981 | std_reward: 2.79180217 | agent_mean_rewards: [-3.623858, -3.581515, -3.778309, -3.447487, -3.891529]
  iteration: 1746 | eps_b: 0 | mean_reward: -3.58084488 | std_reward: 2.56675172 | agent_mean_rewards: [-3.553376, -3.547367, -3.703037, -3.410706, -3.689741]
  iteration: 1747 | eps_b: 0 | mean_reward: -3.72767425 | std_reward: 2.85327339 | agent_mean_rewards: [-3.931132, -3.54938 , -3.623748, -3.349845, -4.184266]
  iteration: 1748 | eps_b: 0 | mean_reward: -3.82689977 | std_reward: 3.20839429 | agent_mean_rewards: [-4.351374, -3.625536, -3.717989, -3.848477, -3.591122]
  iteration: 1749 | eps_b: 0 | mean_reward: -3.70444942 | std_reward: 2.81580329 | agent_mean_rewards: [-4.167107, -3.644204, -3.657355, -3.548672, -3.504908]
  iteration: 1750 | eps_b: 0 | mean_reward: -3.78755188 | std_reward: 2.96880984 | agent_mean_rewards: [-3.862278, -3.979159, -3.877964, -3.572619, -3.645738]
  iteration: 1751 | eps_b: 0 | mean_reward: -3.86176920 | std_reward: 3.03403783 | agent_mean_rewards: [-4.174533, -3.696693, -4.111569, -3.510932, -3.815118]
  iteration: 1752 | eps_b: 0 | mean_reward: -3.74942470 | std_reward: 3.20610571 | agent_mean_rewards: [-3.937252, -3.46854 , -4.092005, -3.672745, -3.576581]
  iteration: 1753 | eps_b: 0 | mean_reward: -3.79403305 | std_reward: 3.27377248 | agent_mean_rewards: [-3.822824, -3.524132, -4.280711, -3.656552, -3.685946]
  iteration: 1754 | eps_b: 0 | mean_reward: -3.72803807 | std_reward: 2.94708800 | agent_mean_rewards: [-3.78947 , -3.682461, -4.048409, -3.627645, -3.492206]
  iteration: 1755 | eps_b: 0 | mean_reward: -3.79950404 | std_reward: 3.02931356 | agent_mean_rewards: [-3.427319, -4.024807, -4.01889 , -3.66253 , -3.863973]
  iteration: 1756 | eps_b: 0 | mean_reward: -3.72411609 | std_reward: 2.87619805 | agent_mean_rewards: [-3.454863, -4.12536 , -3.603769, -3.38597 , -4.050619]
  iteration: 1757 | eps_b: 0 | mean_reward: -3.84291911 | std_reward: 3.22416925 | agent_mean_rewards: [-3.679363, -3.723147, -3.923591, -4.069918, -3.818576]
  iteration: 1758 | eps_b: 0 | mean_reward: -3.78239703 | std_reward: 3.09790993 | agent_mean_rewards: [-3.941117, -3.837807, -3.919501, -3.459491, -3.754069]
  iteration: 1759 | eps_b: 0 | mean_reward: -3.72155762 | std_reward: 2.90497684 | agent_mean_rewards: [-3.698063, -3.618087, -3.968716, -3.87193 , -3.450993]
  iteration: 1760 | eps_b: 0 | mean_reward: -3.98704457 | std_reward: 3.32000136 | agent_mean_rewards: [-3.881977, -4.251088, -3.805999, -4.102432, -3.893727]
  iteration: 1761 | eps_b: 0 | mean_reward: -3.79266620 | std_reward: 2.80536890 | agent_mean_rewards: [-3.916517, -3.45636 , -3.90965 , -3.926744, -3.75406 ]
  iteration: 1762 | eps_b: 0 | mean_reward: -3.88665462 | std_reward: 2.87632036 | agent_mean_rewards: [-3.805377, -4.033705, -3.594195, -3.639845, -4.360149]
  iteration: 1763 | eps_b: 0 | mean_reward: -3.85624552 | std_reward: 3.39158225 | agent_mean_rewards: [-3.586582, -3.562173, -3.853588, -4.330352, -3.948532]
  iteration: 1764 | eps_b: 0 | mean_reward: -3.69896936 | std_reward: 2.87967706 | agent_mean_rewards: [-3.823794, -3.041774, -3.824286, -3.882648, -3.922348]
  iteration: 1765 | eps_b: 0 | mean_reward: -3.91372156 | std_reward: 3.30515361 | agent_mean_rewards: [-3.840401, -3.983356, -3.994363, -4.138451, -3.612036]
  iteration: 1766 | eps_b: 0 | mean_reward: -3.71347809 | std_reward: 2.91119337 | agent_mean_rewards: [-3.276503, -4.357203, -3.731184, -3.657513, -3.544987]
  iteration: 1767 | eps_b: 0 | mean_reward: -3.75117159 | std_reward: 3.22555828 | agent_mean_rewards: [-3.927846, -3.78243 , -3.941663, -3.344113, -3.759804]
  iteration: 1768 | eps_b: 0 | mean_reward: -3.85508966 | std_reward: 3.29503989 | agent_mean_rewards: [-3.733373, -3.871132, -3.82342 , -3.793349, -4.054174]
  iteration: 1769 | eps_b: 0 | mean_reward: -3.78670239 | std_reward: 3.14162946 | agent_mean_rewards: [-3.534216, -3.68515 , -3.943603, -3.823936, -3.946607]
  iteration: 1770 | eps_b: 0 | mean_reward: -3.83586383 | std_reward: 3.16495609 | agent_mean_rewards: [-4.168694, -4.165397, -3.870689, -3.400023, -3.574517]
  iteration: 1771 | eps_b: 0 | mean_reward: -3.59612513 | std_reward: 2.67445374 | agent_mean_rewards: [-3.913789, -3.464586, -3.724053, -3.569946, -3.30825 ]
  iteration: 1772 | eps_b: 0 | mean_reward: -3.99960637 | std_reward: 3.40280700 | agent_mean_rewards: [-3.891727, -3.695663, -4.314026, -3.841281, -4.255334]
  iteration: 1773 | eps_b: 0 | mean_reward: -3.88618851 | std_reward: 3.14068651 | agent_mean_rewards: [-4.007739, -3.879609, -3.750554, -3.741255, -4.051787]
  iteration: 1774 | eps_b: 0 | mean_reward: -3.73747110 | std_reward: 3.29770660 | agent_mean_rewards: [-3.33353 , -3.664313, -4.325553, -4.119268, -3.244689]
  iteration: 1775 | eps_b: 0 | mean_reward: -3.74528170 | std_reward: 3.03740621 | agent_mean_rewards: [-3.769142, -3.742136, -3.698134, -3.775543, -3.741452]
  iteration: 1776 | eps_b: 0 | mean_reward: -3.99419904 | std_reward: 3.09211779 | agent_mean_rewards: [-4.256038, -4.249722, -3.858485, -3.908211, -3.698538]
  iteration: 1777 | eps_b: 0 | mean_reward: -3.80588269 | std_reward: 3.01485038 | agent_mean_rewards: [-3.542108, -4.072713, -3.496781, -3.476748, -4.441063]
  iteration: 1778 | eps_b: 0 | mean_reward: -3.87490630 | std_reward: 2.84688640 | agent_mean_rewards: [-3.791182, -4.043593, -3.780789, -3.775871, -3.983095]
  iteration: 1779 | eps_b: 0 | mean_reward: -3.78472137 | std_reward: 2.91378522 | agent_mean_rewards: [-3.839687, -3.896427, -3.87981 , -3.972245, -3.335437]
  iteration: 1780 | eps_b: 0 | mean_reward: -4.06006384 | std_reward: 3.51444840 | agent_mean_rewards: [-4.017602, -3.919103, -4.022151, -4.016317, -4.325146]
  iteration: 1781 | eps_b: 0 | mean_reward: -3.56701660 | std_reward: 3.01700258 | agent_mean_rewards: [-3.558422, -3.993769, -3.696094, -3.315061, -3.271737]
  iteration: 1782 | eps_b: 0 | mean_reward: -3.63166881 | std_reward: 2.79545045 | agent_mean_rewards: [-3.44645 , -3.873473, -3.498069, -3.388477, -3.951875]
  iteration: 1783 | eps_b: 0 | mean_reward: -3.70150042 | std_reward: 3.07706809 | agent_mean_rewards: [-3.65473 , -3.545686, -3.493031, -3.935237, -3.878817]
  iteration: 1784 | eps_b: 0 | mean_reward: -3.71529007 | std_reward: 2.89139199 | agent_mean_rewards: [-3.660399, -3.802344, -4.023416, -3.404379, -3.685913]
  iteration: 1785 | eps_b: 0 | mean_reward: -3.68612599 | std_reward: 3.06928706 | agent_mean_rewards: [-3.895728, -3.32483 , -3.85116 , -3.753335, -3.605577]
  iteration: 1786 | eps_b: 0 | mean_reward: -3.67089772 | std_reward: 3.03778791 | agent_mean_rewards: [-3.528788, -3.662282, -3.812547, -3.775848, -3.575024]
  iteration: 1787 | eps_b: 0 | mean_reward: -3.67645574 | std_reward: 2.89373851 | agent_mean_rewards: [-3.616851, -3.810834, -3.941397, -3.503787, -3.509408]
  iteration: 1788 | eps_b: 0 | mean_reward: -3.58321452 | std_reward: 2.93727303 | agent_mean_rewards: [-3.589459, -3.461613, -3.659624, -3.559444, -3.645931]
  iteration: 1789 | eps_b: 0 | mean_reward: -3.87116671 | std_reward: 3.11654592 | agent_mean_rewards: [-3.782935, -3.629674, -3.808308, -3.785069, -4.349847]
  iteration: 1790 | eps_b: 0 | mean_reward: -3.80280852 | std_reward: 3.08422995 | agent_mean_rewards: [-4.174302, -3.633951, -3.835139, -3.470774, -3.899876]
  iteration: 1791 | eps_b: 0 | mean_reward: -3.77101445 | std_reward: 2.90772223 | agent_mean_rewards: [-3.749197, -4.012747, -3.406473, -3.882834, -3.803822]
